t,ECG 0,ECG 1,ECG 2,ECG 3,ECG 4,ECG 5,ECG 6,ECG 7
1970-01-01 00:25:46,-0.65397022,0.86348248,0.68832031,0.67340671,-0.26990599,0.19074128,0.4024038,0.079954026
1970-01-01 00:25:47,-0.62302175,0.89415988,0.68117857,0.62156703,-0.23073714,0.088061589,0.4024038,0.065719416
1970-01-01 00:25:48,-0.63849599,0.83280509,0.70974551,0.56232168,-0.17851201,0.029387478,0.30624597,0.0087809752
1970-01-01 00:25:49,-0.63849599,0.83280509,0.69546204,0.510482,-0.21768086,-0.029286632,0.23145656,-0.11221321
1970-01-01 00:25:50,-0.60754752,0.77145029,0.69546204,0.45864232,-0.40046881,0.014718951,0.18871975,-0.11221321
1970-01-01 00:25:51,-0.65397022,0.71009549,0.70974551,0.39939697,-0.53103163,-0.014618105,0.22077235,-0.16203435
1970-01-01 00:25:52,-0.6849187,0.89415988,0.73831244,0.36977429,-0.54408791,-0.087960743,0.18871975,-0.27591123
1970-01-01 00:25:53,-0.6849187,0.89415988,0.74545418,0.28831194,-0.59631304,-0.14663485,0.17803554,-0.21185548
1970-01-01 00:25:54,-0.66944446,0.77145029,0.76687938,0.24387793,-0.55714419,-0.21997749,0.12461453,-0.14779974
1970-01-01 00:25:55,-0.66944446,0.80212769,0.73831244,0.20684958,-0.59631304,-0.17597191,0.092561922,-0.2403247
1970-01-01 00:25:56,-0.70039293,0.86348248,0.78830458,0.17722691,-0.55714419,-0.16130338,0.017772503,-0.21185548
1970-01-01 00:25:57,-0.70039293,0.6180633,0.80258805,0.1327929,-0.57020047,-0.16130338,0.028456706,-0.25455931
1970-01-01 00:25:58,-0.74681564,0.80212769,0.82401325,0.10317022,-0.55714419,-0.20530896,0.071193516,-0.26167662
1970-01-01 00:25:59,-0.71586717,0.80212769,0.84543845,0.11057589,-0.51797534,-0.23464602,0.049825111,-0.30438045
1970-01-01 00:26:00,-0.66944446,0.86348248,0.83115498,0.036519204,-0.54408791,-0.16130338,0.017772503,-0.18338626
1970-01-01 00:26:01,-0.63849599,0.89415988,0.85258018,0.029113535,-0.57020047,-0.17597191,-0.014280105,-0.14779974
1970-01-01 00:26:02,-0.66944446,0.74077289,0.88114712,-0.0079148084,-0.6224256,-0.19064044,-0.046332712,-0.10509591
1970-01-01 00:26:03,-0.6849187,0.74077289,0.90971405,0.036519204,-0.67465073,-0.17597191,-0.024964307,-0.14068243
1970-01-01 00:26:04,-0.74681564,0.74077289,0.91685579,-0.015320477,-0.68770701,-0.13196633,-0.057016915,-0.18338626
1970-01-01 00:26:05,-0.7313414,0.67941809,0.93828099,-0.0079148084,-0.66159445,-0.13196633,-0.07838532,-0.19762087
1970-01-01 00:26:06,-0.66944446,0.74077289,0.93113925,0.021707866,-0.72687586,-0.17597191,-0.089069523,-0.17626896
1970-01-01 00:26:07,-0.65397022,0.86348248,0.92399752,-0.030131814,-0.72687586,-0.087960743,-0.14249054,-0.15491704
1970-01-01 00:26:08,-0.71586717,0.92483728,0.98113139,-0.037537483,-0.81826983,-0.073292216,-0.15317474,-0.24744201
1970-01-01 00:26:09,-0.6849187,0.86348248,1.0025566,-0.00050913972,-0.84438239,-0.087960743,-0.12112213,-0.25455931
1970-01-01 00:26:10,-0.79323835,0.98619208,1.0168401,-0.00050913972,-0.79215727,-0.058623688,-0.07838532,-0.28302853
1970-01-01 00:26:11,-0.76228987,1.0475469,1.0025566,-0.022726146,-0.73993214,-0.087960743,-0.11043793,-0.31861506
1970-01-01 00:26:12,-0.76228987,1.1089017,1.0525487,0.006896529,-0.81826983,-0.10262927,-0.12112213,-0.38267081
1970-01-01 00:26:13,-0.71586717,0.95551468,1.0739739,0.014302198,-0.88355124,-0.058623688,-0.15317474,-0.29014584
1970-01-01 00:26:14,-0.79323835,1.0782243,1.0668322,-0.0079148084,-0.9096638,-0.073292216,-0.17454314,-0.33996697
1970-01-01 00:26:15,-0.79323835,1.0168695,1.1025409,0.036519204,-0.97494521,-0.058623688,-0.12112213,-0.33996697
1970-01-01 00:26:16,-0.82418682,1.0782243,1.1025409,0.051330541,-0.98800149,0.073393062,-0.099753726,-0.36131889
1970-01-01 00:26:17,-0.76228987,1.1395791,1.1453913,0.021707866,-0.98800149,0.1467357,-0.099753726,-0.42537464
1970-01-01 00:26:18,-0.74681564,1.0782243,1.1953834,0.036519204,-0.97494521,0.26408392,-0.13180633,-0.45384386
1970-01-01 00:26:19,-0.74681564,0.92483728,1.1810999,0.029113535,-0.92272008,0.48411184,-0.16385894,-0.41114003
1970-01-01 00:26:20,-0.79323835,0.92483728,1.2025251,0.043924872,-0.88355124,0.86549356,-0.099753726,-0.2403247
1970-01-01 00:26:21,-0.82418682,1.0168695,1.2310921,0.029113535,-0.89660752,1.349555,-0.099753726,0.023015585
1970-01-01 00:26:22,-0.83966105,1.0168695,1.2239503,0.029113535,-0.9096638,2.0683128,-0.11043793,-0.19050357
1970-01-01 00:26:23,-0.80871258,1.1089017,1.2739425,0.021707866,-0.88355124,2.6697225,-0.11043793,-0.71006684
1970-01-01 00:26:24,-0.76228987,1.1395791,1.2739425,0.043924872,-0.87049496,3.1831209,-0.16385894,-1.3577416
1970-01-01 00:26:25,-0.76228987,1.1089017,1.2668007,-0.00050913972,-0.79215727,3.461823,-0.16385894,-2.0694721
1970-01-01 00:26:26,-0.83966105,1.1702565,1.3167929,0.014302198,-0.79215727,3.7258565,-0.13180633,-2.6673257
1970-01-01 00:26:27,-0.82418682,1.1089017,1.3525015,0.036519204,-0.79215727,3.740525,-0.12112213,-3.3150005
1970-01-01 00:26:28,-0.83966105,1.1395791,1.3382181,0.043924872,-0.72687586,3.6231768,-0.07838532,-3.9484407
1970-01-01 00:26:29,-0.85513529,1.2316113,1.3739268,0.006896529,-0.55714419,3.3884803,-0.15317474,-4.3612444
1970-01-01 00:26:30,-0.80871258,1.2316113,1.366785,0.043924872,-0.43963765,3.2271265,-0.18522735,-4.4537693
1970-01-01 00:26:31,-0.82418682,1.2009339,1.4024937,-0.015320477,-0.46575022,3.1537839,-0.17454314,-4.3612444
1970-01-01 00:26:32,-0.76228987,1.0782243,1.366785,0.014302198,-0.57020047,3.1977895,-0.16385894,-4.0765522
1970-01-01 00:26:33,-0.82418682,1.2622887,1.3810685,0.006896529,-0.59631304,3.2711321,-0.15317474,-3.6566312
1970-01-01 00:26:34,-0.83966105,1.2316113,1.395352,-0.015320477,-0.41352509,3.3444747,-0.13180633,-3.1513025
1970-01-01 00:26:35,-0.80871258,1.1089017,1.3739268,0.014302198,-0.32213112,3.3738118,-0.14249054,-2.7456161
1970-01-01 00:26:36,-0.79323835,1.2009339,1.4239189,-0.015320477,-0.23073714,3.1977895,-0.13180633,-2.2972259
1970-01-01 00:26:37,-0.83966105,1.1395791,1.4167772,0.006896529,-0.21768086,3.0364357,-0.14249054,-1.855953
1970-01-01 00:26:38,-0.87060953,1.3236435,1.3882102,-0.030131814,-0.23073714,2.9484245,-0.14249054,-1.4787358
1970-01-01 00:26:39,-0.85513529,1.2929661,1.3453598,-0.022726146,-0.17851201,3.2271265,-0.14249054,-1.1371051
1970-01-01 00:26:40,-0.82418682,1.2929661,1.3239346,-0.030131814,-0.15239945,3.5498341,-0.17454314,-0.88799947
1970-01-01 00:26:41,-0.80871258,1.2316113,1.2739425,-0.044943152,-0.17851201,3.6671824,-0.18522735,-0.71006684
1970-01-01 00:26:42,-0.80871258,1.2009339,1.2668007,-0.044943152,-0.15239945,3.2564636,-0.18522735,-0.45384386
1970-01-01 00:26:43,-0.80871258,1.3849983,1.2168086,-0.00050913972,-0.15239945,2.3763519,-0.12112213,-0.26167662
1970-01-01 00:26:44,-0.76228987,1.4463531,1.1668165,-0.037537483,-0.074061759,1.4375661,-0.15317474,-0.19050357
1970-01-01 00:26:45,-0.7313414,1.6610948,1.1096826,-0.030131814,0.043444778,0.60146006,-0.17454314,-0.14068243
1970-01-01 00:26:46,-0.62302175,1.6304174,1.0382653,-0.030131814,0.1740076,0.1467357,-0.16385894,-0.20473818
1970-01-01 00:26:47,-0.54565057,1.8144818,0.98113139,-0.059754489,0.14789503,0.014718951,-0.15317474,-0.097978601
1970-01-01 00:26:48,-0.5147021,1.8451592,0.95970619,-0.044943152,0.069557342,-0.029286632,-0.17454314,-0.048157466
1970-01-01 00:26:49,-0.53017634,1.8451592,0.88114712,-0.074565826,0.0042759323,-0.14663485,-0.16385894,-0.033922855
1970-01-01 00:26:50,-0.48375363,1.8758366,0.80972978,-0.074565826,-0.087118041,-0.2786516,-0.14249054,0.0016636701
1970-01-01 00:26:51,-0.39090821,1.906514,0.73831244,-0.096782832,-0.087118041,-0.35199424,-0.11043793,0.0087809752
1970-01-01 00:26:52,-0.28258856,1.9985462,0.6668951,-0.096782832,-0.047949195,-0.42533688,-0.19591155,0.051484806
1970-01-01 00:26:53,-0.2980628,2.0292236,0.61690297,-0.081971495,-0.021836632,-0.41066835,-0.16385894,-0.02680555
1970-01-01 00:26:54,-0.23616585,2.0905784,0.50977696,-0.089377164,0.043444778,-0.3813313,-0.19591155,-0.041040161
1970-01-01 00:26:55,-0.22069162,2.1212558,0.47406829,-0.1041885,0.05650106,-0.39599983,-0.19591155,-0.076626686
1970-01-01 00:26:56,-0.26711433,2.0292236,0.43835962,-0.096782832,0.082613624,-0.44000541,-0.16385894,-0.02680555
1970-01-01 00:26:57,-0.26711433,2.059901,0.37408402,-0.096782832,0.0042759323,-0.39599983,-0.16385894,-0.01257094
1970-01-01 00:26:58,-0.34448551,1.9371914,0.30980841,-0.11899984,-0.034892913,-0.3813313,-0.18522735,-0.033922855
1970-01-01 00:26:59,-0.34448551,1.906514,0.28838321,-0.11159417,-0.061005477,-0.46934246,-0.20659575,-0.048157466
1970-01-01 00:27:00,-0.46827939,1.9985462,0.24553281,-0.11899984,-0.047949195,-0.45467394,-0.16385894,0.03013289
1970-01-01 00:27:01,-0.53017634,2.0292236,0.18839894,-0.11899984,-0.10017432,-0.48401099,-0.16385894,0.03013289
1970-01-01 00:27:02,-0.60754752,2.1212558,0.16697374,-0.14121684,-0.074061759,-0.48401099,-0.18522735,0.0016636701
1970-01-01 00:27:03,-0.62302175,1.9985462,0.15269027,-0.11159417,0.095669906,-0.5426851,-0.20659575,-0.11933052
1970-01-01 00:27:04,-0.62302175,2.0292236,0.1384068,-0.089377164,0.05650106,-0.44000541,-0.19591155,-0.14068243
1970-01-01 00:27:05,-0.63849599,2.0905784,0.088414665,-0.11899984,-0.021836632,-0.44000541,-0.21727995,-0.14068243
1970-01-01 00:27:06,-0.74681564,2.1519332,0.088414665,-0.1041885,-0.10017432,-0.46934246,-0.18522735,-0.17626896
1970-01-01 00:27:07,-0.76228987,1.9985462,0.074131197,-0.11899984,-0.12628689,-0.46934246,-0.15317474,-0.041040161
1970-01-01 00:27:08,-0.80871258,2.059901,0.059847729,-0.11899984,-0.15239945,-0.48401099,-0.16385894,0.044367501
1970-01-01 00:27:09,-0.83966105,2.0905784,0.066989463,-0.11899984,-0.047949195,-0.44000541,-0.16385894,0.16536169
1970-01-01 00:27:10,-0.901558,2.0905784,0.059847729,-0.14121684,-0.087118041,-0.44000541,-0.19591155,0.051484806
1970-01-01 00:27:11,-0.97892918,2.213288,0.031280794,-0.12640551,-0.034892913,-0.52801657,-0.18522735,-0.097978601
1970-01-01 00:27:12,-1.1027231,2.2439654,0.038422528,-0.11899984,-0.074061759,-0.51334805,-0.16385894,-0.21897279
1970-01-01 00:27:13,-1.0717746,2.3053202,0.066989463,-0.11159417,-0.12628689,-0.58669069,-0.19591155,-0.25455931
1970-01-01 00:27:14,-1.0717746,2.3973524,0.066989463,-0.13381118,-0.15239945,-0.52801657,-0.19591155,-0.25455931
1970-01-01 00:27:15,-1.0408261,2.3973524,0.066989463,-0.14121684,-0.087118041,-0.57202216,-0.20659575,-0.16203435
1970-01-01 00:27:16,-1.1336715,2.3973524,0.052705996,-0.13381118,-0.074061759,-0.55735363,-0.17454314,-0.076626686
1970-01-01 00:27:17,-1.1336715,2.3973524,0.052705996,-0.13381118,0.0042759323,-0.55735363,-0.15317474,0.10130594
1970-01-01 00:27:18,-1.16462,2.4587072,0.074131197,-0.15602818,0.030388496,-0.6453648,-0.18522735,0.072836721
1970-01-01 00:27:19,-1.16462,2.4280298,0.088414665,-0.14121684,-0.034892913,-0.58669069,-0.12112213,-0.076626686
1970-01-01 00:27:20,-1.1181973,2.4280298,0.095556398,-0.14121684,0.043444778,-0.55735363,-0.16385894,-0.15491704
1970-01-01 00:27:21,-1.0563004,2.3053202,0.059847729,-0.13381118,0.082613624,-0.63069627,-0.20659575,-0.32573236
1970-01-01 00:27:22,-1.0872488,2.520062,0.066989463,-0.15602818,0.043444778,-0.60135921,-0.21727995,-0.41114003
1970-01-01 00:27:23,-1.16462,2.6120942,0.088414665,-0.15602818,-0.021836632,-0.61602774,-0.17454314,-0.24744201
1970-01-01 00:27:24,-1.1800942,2.6120942,0.081272931,-0.11899984,0.017332214,-0.70403891,-0.19591155,-0.14068243
1970-01-01 00:27:25,-1.16462,2.1826106,0.059847729,-0.1041885,0.05650106,-0.63069627,-0.15317474,-0.10509591
1970-01-01 00:27:26,-1.16462,1.906514,0.066989463,-0.074565826,0.05650106,-0.66003332,-0.18522735,-0.062392076
1970-01-01 00:27:27,-1.16462,1.5690626,0.1169816,-0.059754489,0.05650106,-0.66003332,-0.15317474,0.051484806
1970-01-01 00:27:28,-1.1800942,1.1089017,0.095556398,-0.037537483,-0.0087803496,-0.70403891,-0.14249054,-0.02680555
1970-01-01 00:27:29,-1.1491458,0.34196671,0.081272931,-0.044943152,-0.061005477,-0.76271302,-0.17454314,-0.076626686
1970-01-01 00:27:30,-1.1181973,-0.14887166,0.088414665,0.006896529,-0.074061759,-0.77738155,-0.16385894,-0.083743991
1970-01-01 00:27:31,-1.0408261,-0.57835524,0.066989463,-0.05234882,-0.034892913,-0.79205007,-0.16385894,0.35752893
1970-01-01 00:27:32,-0.97892918,-0.17954906,0.045564262,-0.00050913972,-0.074061759,-0.77738155,-0.16385894,0.55681347
1970-01-01 00:27:33,-0.79323835,0.71009549,0.088414665,-0.00050913972,-0.034892913,-0.77738155,-0.19591155,0.27923857
1970-01-01 00:27:34,-0.63849599,1.3236435,0.059847729,-0.00050913972,0.030388496,-0.82138713,-0.20659575,-0.2403247
1970-01-01 00:27:35,-0.2980628,1.6610948,0.074131197,-0.030131814,0.05650106,-0.79205007,-0.15317474,-1.0516975
1970-01-01 00:27:36,0.026896156,1.6917722,0.059847729,-0.0079148084,0.043444778,-0.85072418,-0.16385894,-1.41468
1970-01-01 00:27:37,0.52207171,1.7224496,0.059847729,-0.059754489,0.030388496,-0.89472977,-0.13180633,-1.2438647
1970-01-01 00:27:38,1.0327215,1.9371914,0.038422528,-0.11899984,0.030388496,-0.83605566,-0.13180633,-0.90935138
1970-01-01 00:27:39,1.5433713,2.2746428,0.059847729,-0.14862251,0.043444778,-0.89472977,-0.13180633,-0.76700528
1970-01-01 00:27:40,1.8373818,2.5507394,0.0098555927,-0.15602818,0.030388496,-0.92406682,-0.14249054,-0.68871492
1970-01-01 00:27:41,1.9921241,2.5814168,0.045564262,-0.14121684,0.069557342,-0.99740946,-0.16385894,-0.63177648
1970-01-01 00:27:42,2.1468665,2.6120942,0.045564262,-0.13381118,0.082613624,-0.93873535,-0.19591155,-0.5178996
1970-01-01 00:27:43,2.2087634,2.6427716,0.02413906,-0.13381118,0.22623273,-0.93873535,-0.17454314,-0.57483804
1970-01-01 00:27:44,2.2706604,2.7041264,0.016997326,-0.16343385,0.29151413,-0.92406682,-0.18522735,-0.55348613
1970-01-01 00:27:45,2.0849695,2.6120942,-0.025853076,-0.18565086,0.33068298,-0.98274093,-0.16385894,-0.46096116
1970-01-01 00:27:46,1.9766499,2.6427716,0.0027138588,-0.15602818,0.36985183,-0.95340388,-0.13180633,-0.52501691
1970-01-01 00:27:47,1.9766499,2.5814168,0.016997326,-0.17824519,0.33068298,-1.012078,-0.12112213,-0.50366499
1970-01-01 00:27:48,2.0075984,2.6120942,0.0027138588,-0.19305653,0.25234529,-0.96807241,-0.13180633,-0.56772074
1970-01-01 00:27:49,2.1004438,2.5814168,-0.025853076,-0.20046219,0.3176267,-1.0267465,-0.15317474,-0.47519577
1970-01-01 00:27:50,2.0694953,2.5507394,0.0027138588,-0.14862251,0.38290811,-0.98274093,-0.16385894,-0.3755535
1970-01-01 00:27:51,1.8838045,2.3973524,-0.03299481,-0.12640551,0.36985183,-1.012078,-0.12112213,-0.41825733
1970-01-01 00:27:52,1.3112577,2.4893846,-0.054420012,-0.15602818,0.48735836,-1.0267465,-0.07838532,-0.15491704
1970-01-01 00:27:53,0.67681406,2.520062,-0.040136544,-0.16343385,0.55263977,-0.96807241,-0.067701118,0.087071331
1970-01-01 00:27:54,0.22806122,2.366675,-0.068703479,-0.16343385,0.65709003,-0.95340388,-0.03564851,-0.019688245
1970-01-01 00:27:55,0.19711275,2.3359976,-0.054420012,-0.14862251,0.68320259,-0.89472977,-0.03564851,-0.40402272
1970-01-01 00:27:56,0.55302018,2.2746428,-0.061561745,-0.17824519,0.63097746,-0.88006124,-0.03564851,-0.84529564
1970-01-01 00:27:57,1.1255669,2.3973524,-0.068703479,-0.19305653,0.59180862,-0.85072418,0.028456706,-0.7954745
1970-01-01 00:27:58,1.3576804,2.3973524,-0.061561745,-0.12640551,0.50041465,-0.82138713,0.081877719,-0.58907265
1970-01-01 00:27:59,1.1874638,2.2746428,-0.075845213,-0.16343385,0.4612458,-0.73337596,0.13529873,-0.45384386
1970-01-01 00:28:00,0.61491712,2.366675,-0.090128681,-0.17824519,0.43513324,-0.67470185,0.10324612,-0.35420159
1970-01-01 00:28:01,-0.0040523155,2.3053202,-0.068703479,-0.15602818,0.35679554,-0.66003332,0.16735134,-0.28302853
1970-01-01 00:28:02,-0.62302175,1.9985462,-0.061561745,-0.15602818,0.22623273,-0.6453648,0.17803554,-0.32573236
1970-01-01 00:28:03,-1.0563004,2.213288,-0.090128681,-0.19305653,0.18706388,-0.55735363,0.26350916,-0.21897279
1970-01-01 00:28:04,-1.1955685,2.0905784,-0.075845213,-0.17083952,0.20012016,-0.49867952,0.28487757,-0.17626896
1970-01-01 00:28:05,-1.1181973,2.059901,-0.075845213,-0.17083952,0.30457042,-0.36666277,0.28487757,-0.27591123
1970-01-01 00:28:06,-1.1955685,2.059901,-0.090128681,-0.19305653,0.35679554,-0.35199424,0.26350916,-0.38267081
1970-01-01 00:28:07,-1.1491458,1.9985462,-0.097270415,-0.17824519,0.34373926,-0.33732571,0.29556177,-0.33284967
1970-01-01 00:28:08,-1.2574654,1.8144818,-0.061561745,-0.17824519,0.26540157,-0.26398308,0.31693018,-0.41825733
1970-01-01 00:28:09,-1.3038881,1.8144818,-0.097270415,-0.17824519,0.33068298,-0.23464602,0.25282496,-0.48943038
1970-01-01 00:28:10,-1.3193624,1.8758366,-0.11155388,-0.2226792,0.29151413,-0.19064044,0.19940395,-0.47519577
1970-01-01 00:28:11,-1.3812593,1.7838044,-0.040136544,-0.19305653,0.1740076,-0.17597191,0.17803554,-0.59618996
1970-01-01 00:28:12,-1.2729397,1.906514,-0.082986947,-0.18565086,-0.0087803496,-0.19064044,0.10324612,-0.54636882
1970-01-01 00:28:13,-1.2419912,1.753127,-0.10441215,-0.17824519,-0.047949195,-0.14663485,0.071193516,-0.39690542
1970-01-01 00:28:14,-1.2729397,1.6917722,-0.090128681,-0.17083952,0.043444778,-0.13196633,0.028456706,-0.34708428
1970-01-01 00:28:15,-1.3348366,1.753127,-0.082986947,-0.20046219,0.13483875,-0.10262927,0.071193516,-0.40402272
1970-01-01 00:28:16,-1.3503108,1.7838044,-0.090128681,-0.17824519,0.1740076,-0.10262927,0.049825111,-0.43249194
1970-01-01 00:28:17,-1.4122078,1.6610948,-0.090128681,-0.19305653,0.20012016,-0.087960743,0.060509314,-0.45384386
1970-01-01 00:28:18,-1.3348366,1.5383852,-0.061561745,-0.2226792,0.18706388,-0.13196633,0.049825111,-0.49654769
1970-01-01 00:28:19,-1.3657851,1.753127,-0.10441215,-0.23749054,0.12178247,-0.14663485,0.049825111,-0.63889379
1970-01-01 00:28:20,-1.3503108,1.7224496,-0.054420012,-0.20046219,0.05650106,-0.1172978,0.028456706,-0.7954745
1970-01-01 00:28:21,-1.3657851,1.6610948,-0.11869562,-0.12640551,-0.0087803496,-0.14663485,-0.024964307,-0.9378206
1970-01-01 00:28:22,-1.3657851,1.6304174,-0.097270415,-0.067160158,0.017332214,-0.1172978,-0.07838532,-1.2153955
1970-01-01 00:28:23,-1.3348366,1.6610948,-0.12583735,-0.12640551,0.05650106,-0.10262927,-0.11043793,-1.6139646
1970-01-01 00:28:24,-1.3812593,1.7224496,-0.11155388,-0.51890595,0.069557342,-0.17597191,-0.18522735,-1.7420761
1970-01-01 00:28:25,-1.3038881,1.5690626,-0.11155388,-1.2520671,0.095669906,-0.17597191,-0.17454314,-2.0837067
1970-01-01 00:28:26,-1.2729397,1.59974,-0.082986947,-2.0889077,0.16095132,-0.19064044,-0.17454314,-2.2047009
1970-01-01 00:28:27,-1.3503108,1.6610948,-0.061561745,-2.7480122,0.16095132,-0.19064044,-0.15317474,-2.2189355
1970-01-01 00:28:28,-1.3812593,1.59974,-0.025853076,-3.1701353,0.18706388,-0.17597191,-0.17454314,-1.9484779
1970-01-01 00:28:29,-1.3657851,1.4770305,-0.018711343,-3.3700884,0.16095132,-0.20530896,-0.19591155,-1.6993722
1970-01-01 00:28:30,-1.3657851,1.4463531,0.016997326,-3.4885791,0.16095132,-0.2786516,-0.20659575,-1.2936859
1970-01-01 00:28:31,-1.2574654,1.4156757,0.045564262,-3.5256074,0.18706388,-0.23464602,-0.20659575,-1.0944013
1970-01-01 00:28:32,-1.3038881,1.2929661,0.045564262,-3.5256074,0.21317644,-0.24931455,-0.16385894,-1.0730494
1970-01-01 00:28:33,-1.4122078,1.2929661,0.066989463,-3.5700414,0.22623273,-0.24931455,-0.15317474,-1.2296301
1970-01-01 00:28:34,-1.4586305,1.2929661,0.10269813,-3.4737677,0.30457042,-0.20530896,-0.19591155,-1.4289147
1970-01-01 00:28:35,-1.4741047,1.2316113,0.095556398,-3.310843,0.3176267,-0.23464602,-0.20659575,-1.3790935
1970-01-01 00:28:36,-1.4122078,1.2009339,0.066989463,-3.088673,0.39596439,-0.20530896,-0.19591155,-1.3292724
1970-01-01 00:28:37,-1.4586305,1.1395791,0.045564262,-2.8813143,0.48735836,-0.26398308,-0.16385894,-1.1228705
1970-01-01 00:28:38,-1.4431563,1.0475469,0.038422528,-2.7035782,0.48735836,-0.23464602,-0.12112213,-0.97340713
1970-01-01 00:28:39,-1.5050532,1.0782243,0.016997326,-2.6295215,0.48735836,-0.23464602,-0.14249054,-0.6602457
1970-01-01 00:28:40,-1.5360017,1.0475469,-0.018711343,-2.5036252,0.77459657,-0.2786516,-0.12112213,-0.26167662
1970-01-01 00:28:41,-1.5360017,1.0475469,-0.047278278,-2.1999927,1.2968478,-0.2786516,-0.19591155,-0.12644782
1970-01-01 00:28:42,-1.5824244,0.89415988,-0.068703479,-1.8000866,1.9235494,-0.26398308,-0.14249054,-0.69583223
1970-01-01 00:28:43,-1.5360017,0.89415988,-0.097270415,-1.3631522,2.4980258,-0.23464602,-0.12112213,-1.3933281
1970-01-01 00:28:44,-1.5824244,0.80212769,-0.090128681,-1.0595198,2.9158268,-0.23464602,-0.046332712,-2.0481202
1970-01-01 00:28:45,-1.5514759,0.83280509,-0.090128681,-0.80772703,3.2683464,-0.20530896,-0.014280105,-2.5819181
1970-01-01 00:28:46,-1.6597956,0.86348248,-0.11869562,-0.68923633,3.3989092,-0.23464602,0.049825111,-3.1299506
1970-01-01 00:28:47,-1.6443213,0.86348248,-0.12583735,-0.51890595,3.4903032,-0.29332013,0.11393033,-3.6851004
1970-01-01 00:28:48,-1.6443213,0.95551468,-0.13297908,-0.31154722,3.4380781,-0.21997749,0.30624597,-4.1975463
1970-01-01 00:28:49,-1.5978986,0.86348248,-0.13297908,-0.067160158,3.2814027,-0.16130338,0.60540365,-4.5035905
1970-01-01 00:28:50,-1.6133728,0.89415988,-0.14012082,0.095764553,3.0594459,-0.14663485,1.043456,-4.5035905
1970-01-01 00:28:51,-1.6597956,0.92483728,-0.15440429,0.19203825,2.9941645,-0.24931455,1.6417713,-4.3043059
1970-01-01 00:28:52,-1.752641,0.89415988,-0.11869562,0.23647226,2.9158268,-0.21997749,2.2507709,-3.8915022
1970-01-01 00:28:53,-1.7216925,0.77145029,-0.11869562,0.22166092,2.8636017,-0.19064044,2.73156,-3.3363524
1970-01-01 00:28:54,-1.7062183,0.77145029,-0.11869562,0.22906659,2.9027705,-0.20530896,3.1482439,-2.7883199
1970-01-01 00:28:55,-1.752641,0.86348248,-0.097270415,0.25868926,2.9549956,-0.17597191,3.3512437,-2.2047009
1970-01-01 00:28:56,-1.9073833,0.71009549,-0.090128681,0.25868926,2.7722077,-0.17597191,3.5008226,-1.6353165
1970-01-01 00:28:57,-1.8919091,0.71009549,-0.11155388,0.2735006,2.5371946,-0.20530896,3.4046647,-1.4004454
1970-01-01 00:28:58,-1.9073833,0.5567085,-0.14012082,0.31052894,2.3282941,-0.17597191,3.2764543,-1.2153955
1970-01-01 00:28:59,-1.8919091,0.5567085,-0.11869562,0.33274595,2.3021816,-0.14663485,3.1589281,-1.087284
1970-01-01 00:29:00,-1.9073833,0.6487407,-0.14012082,0.32534028,2.602476,-0.19064044,3.1482439,-0.90223408
1970-01-01 00:29:01,-1.8919091,0.6180633,-0.14012082,0.31793461,2.8897142,-0.13196633,3.2123491,-0.71006684
1970-01-01 00:29:02,-1.8454864,0.5260311,-0.11869562,0.34755729,2.8505454,-0.14663485,3.4153489,-0.67448031
1970-01-01 00:29:03,-1.8454864,0.37264411,-0.13297908,0.35496296,2.4196881,-0.17597191,3.4260331,-0.50366499
1970-01-01 00:29:04,-1.9073833,0.21925712,-0.12583735,0.32534028,1.7015926,-0.14663485,3.4474015,-0.35420159
1970-01-01 00:29:05,-1.8300122,0.21925712,-0.10441215,0.34755729,0.8921031,-0.16130338,3.3191911,-0.31861506
1970-01-01 00:29:06,-1.8764349,0.12722492,-0.11869562,0.35496296,0.39596439,-0.14663485,3.1161913,-0.36131889
1970-01-01 00:29:07,-1.9073833,0.18857972,-0.11155388,0.37717996,0.26540157,-0.10262927,2.9666124,-0.32573236
1970-01-01 00:29:08,-1.9073833,0.15790232,-0.097270415,0.35496296,0.38290811,-0.073292216,3.1696123,-0.27591123
1970-01-01 00:29:09,-1.8145379,0.15790232,-0.082986947,0.37717996,0.44818952,-0.1172978,3.3832963,-0.090861296
1970-01-01 00:29:10,-1.7835894,0.15790232,-0.075845213,0.38458563,0.25234529,-0.13196633,3.4046647,-0.041040161
1970-01-01 00:29:11,-1.7216925,0.15790232,-0.090128681,0.37717996,0.05650106,-0.087960743,3.1161913,0.0016636701
1970-01-01 00:29:12,-1.690744,0.12722492,-0.10441215,0.38458563,-0.12628689,-0.087960743,2.3789813,0.023015585
1970-01-01 00:29:13,-1.7062183,0.096547525,-0.10441215,0.39939697,-0.034892913,-0.087960743,1.4601399,-0.090861296
1970-01-01 00:29:14,-1.7216925,0.065870126,-0.068703479,0.39939697,0.069557342,-0.13196633,0.55198263,-0.02680555
1970-01-01 00:29:15,-1.6133728,0.096547525,-0.10441215,0.40680264,0.017332214,-0.058623688,-0.03564851,0.17247899
1970-01-01 00:29:16,-1.5669501,0.065870126,-0.090128681,0.42901964,-0.21768086,5.0423064e-05,-0.28138517,0.27923857
1970-01-01 00:29:17,-1.5514759,0.035192728,-0.082986947,0.42161397,-0.29601855,0.088061589,-0.29206937,0.42870198
