t,ECG 1,ECG 2,ECG3
1970-01-01 00:30:46,0.0042759323,-0.3813313,-0.26001676
1970-01-01 00:30:47,0.082613624,-0.33732571,-0.26001676
1970-01-01 00:30:48,0.05650106,-0.30798866,-0.29206937
1970-01-01 00:30:49,0.043444778,-0.3813313,-0.24933256
1970-01-01 00:30:50,0.017332214,-0.39599983,-0.27070097
1970-01-01 00:30:51,-0.087118041,-0.41066835,-0.27070097
1970-01-01 00:30:52,0.0042759323,-0.42533688,-0.30275358
1970-01-01 00:30:53,0.017332214,-0.44000541,-0.31343778
1970-01-01 00:30:54,0.069557342,-0.44000541,-0.26001676
1970-01-01 00:30:55,0.0042759323,-0.45467394,-0.28138517
1970-01-01 00:30:56,0.043444778,-0.45467394,-0.27070097
1970-01-01 00:30:57,0.017332214,-0.39599983,-0.28138517
1970-01-01 00:30:58,0.05650106,-0.45467394,-0.30275358
1970-01-01 00:30:59,-0.047949195,-0.46934246,-0.37754299
1970-01-01 00:31:00,-0.047949195,-0.44000541,-0.30275358
1970-01-01 00:31:01,-0.061005477,-0.44000541,-0.31343778
1970-01-01 00:31:02,-0.047949195,-0.48401099,-0.33480618
1970-01-01 00:31:03,-0.034892913,-0.52801657,-0.34549039
1970-01-01 00:31:04,0.05650106,-0.46934246,-0.35617459
1970-01-01 00:31:05,-0.0087803496,-0.46934246,-0.3989114
1970-01-01 00:31:06,-0.034892913,-0.52801657,-0.36685879
1970-01-01 00:31:07,0.05650106,-0.51334805,-0.37754299
1970-01-01 00:31:08,0.017332214,-0.5426851,-0.4095956
1970-01-01 00:31:09,0.0042759323,-0.55735363,-0.44164821
1970-01-01 00:31:10,0.043444778,-0.55735363,-0.4202798
1970-01-01 00:31:11,0.017332214,-0.57202216,-0.4095956
1970-01-01 00:31:12,-0.034892913,-0.57202216,-0.35617459
1970-01-01 00:31:13,-0.021836632,-0.61602774,-0.4202798
1970-01-01 00:31:14,0.05650106,-0.60135921,-0.4202798
1970-01-01 00:31:15,0.095669906,-0.6453648,-0.46301661
1970-01-01 00:31:16,0.14789503,-0.63069627,-0.4202798
1970-01-01 00:31:17,0.13483875,-0.63069627,-0.34549039
1970-01-01 00:31:18,0.043444778,-0.68937038,-0.33480618
1970-01-01 00:31:19,-0.061005477,-0.71870744,-0.33480618
1970-01-01 00:31:20,-0.11323061,-0.71870744,-0.35617459
1970-01-01 00:31:21,-0.10017432,-0.70403891,-0.32412198
1970-01-01 00:31:22,-0.047949195,-0.70403891,-0.36685879
1970-01-01 00:31:23,-0.074061759,-0.77738155,-0.33480618
1970-01-01 00:31:24,-0.074061759,-0.79205007,-0.32412198
1970-01-01 00:31:25,-0.10017432,-0.8067186,-0.33480618
1970-01-01 00:31:26,-0.074061759,-0.8067186,-0.35617459
1970-01-01 00:31:27,-0.047949195,-0.83605566,-0.30275358
1970-01-01 00:31:28,-0.074061759,-0.85072418,-0.30275358
1970-01-01 00:31:29,-0.074061759,-0.83605566,-0.28138517
1970-01-01 00:31:30,-0.0087803496,-0.92406682,-0.29206937
1970-01-01 00:31:31,0.017332214,-0.9093983,-0.29206937
1970-01-01 00:31:32,0.017332214,-0.9093983,-0.27070097
1970-01-01 00:31:33,0.16095132,-0.92406682,-0.30275358
1970-01-01 00:31:34,0.23928901,-0.89472977,-0.26001676
1970-01-01 00:31:35,0.18706388,-0.89472977,-0.21727995
1970-01-01 00:31:36,0.16095132,-0.95340388,-0.17454314
1970-01-01 00:31:37,0.12178247,-0.95340388,-0.13180633
1970-01-01 00:31:38,0.10872619,-0.93873535,-0.07838532
1970-01-01 00:31:39,0.13483875,-0.96807241,-0.11043793
1970-01-01 00:31:40,0.13483875,-0.96807241,-0.067701118
1970-01-01 00:31:41,0.25234529,-0.95340388,0.017772503
1970-01-01 00:31:42,0.39596439,-0.93873535,0.017772503
1970-01-01 00:31:43,0.51347093,-0.96807241,0.060509314
1970-01-01 00:31:44,0.51347093,-0.88006124,0.081877719
1970-01-01 00:31:45,0.55263977,-0.88006124,0.11393033
1970-01-01 00:31:46,0.53958349,-0.83605566,0.16735134
1970-01-01 00:31:47,0.48735836,-0.89472977,0.26350916
1970-01-01 00:31:48,0.42207695,-0.85072418,0.25282496
1970-01-01 00:31:49,0.43513324,-0.74804449,0.25282496
1970-01-01 00:31:50,0.40902067,-0.73337596,0.15666714
1970-01-01 00:31:51,0.30457042,-0.71870744,0.16735134
1970-01-01 00:31:52,0.20012016,-0.68937038,0.16735134
1970-01-01 00:31:53,0.16095132,-0.60135921,0.11393033
1970-01-01 00:31:54,0.10872619,-0.55735363,0.049825111
1970-01-01 00:31:55,0.13483875,-0.46934246,0.039140909
1970-01-01 00:31:56,0.14789503,-0.41066835,0.049825111
1970-01-01 00:31:57,0.21317644,-0.36666277,0.028456706
1970-01-01 00:31:58,0.20012016,-0.32265719,0.017772503
1970-01-01 00:31:59,0.10872619,-0.30798866,-0.0035959019
1970-01-01 00:32:00,0.043444778,-0.23464602,-0.07838532
1970-01-01 00:32:01,0.082613624,-0.23464602,-0.046332712
1970-01-01 00:32:02,0.095669906,-0.20530896,-0.057016915
1970-01-01 00:32:03,0.069557342,-0.23464602,-0.089069523
1970-01-01 00:32:04,-0.061005477,-0.20530896,-0.15317474
1970-01-01 00:32:05,-0.16545573,-0.17597191,-0.23864836
1970-01-01 00:32:06,-0.17851201,-0.14663485,-0.22796416
1970-01-01 00:32:07,-0.061005477,-0.14663485,-0.26001676
1970-01-01 00:32:08,-0.021836632,-0.20530896,-0.22796416
1970-01-01 00:32:09,0.030388496,-0.20530896,-0.23864836
1970-01-01 00:32:10,0.12178247,-0.19064044,-0.26001676
1970-01-01 00:32:11,0.043444778,-0.17597191,-0.27070097
1970-01-01 00:32:12,-0.061005477,-0.19064044,-0.23864836
1970-01-01 00:32:13,-0.061005477,-0.24931455,-0.23864836
1970-01-01 00:32:14,-0.034892913,-0.23464602,-0.20659575
1970-01-01 00:32:15,-0.021836632,-0.20530896,-0.23864836
1970-01-01 00:32:16,-0.021836632,-0.26398308,-0.26001676
1970-01-01 00:32:17,0.030388496,-0.26398308,-0.27070097
1970-01-01 00:32:18,0.05650106,-0.2786516,-0.27070097
1970-01-01 00:32:19,0.017332214,-0.2786516,-0.27070097
1970-01-01 00:32:20,-0.074061759,-0.29332013,-0.23864836
1970-01-01 00:32:21,-0.087118041,-0.29332013,-0.29206937
1970-01-01 00:32:22,-0.034892913,-0.23464602,-0.22796416
1970-01-01 00:32:23,0.017332214,-0.30798866,-0.23864836
1970-01-01 00:32:24,0.043444778,-0.36666277,-0.26001676
1970-01-01 00:32:25,0.095669906,-0.32265719,-0.18522735
1970-01-01 00:32:26,0.13483875,-0.33732571,-0.17454314
1970-01-01 00:32:27,0.16095132,-0.35199424,-0.19591155
1970-01-01 00:32:28,0.18706388,-0.32265719,-0.19591155
1970-01-01 00:32:29,0.25234529,-0.35199424,-0.11043793
1970-01-01 00:32:30,0.4612458,-0.39599983,-0.089069523
1970-01-01 00:32:31,0.748484,-0.36666277,0.0070883007
1970-01-01 00:32:32,0.98349708,-0.35199424,0.16735134
1970-01-01 00:32:33,1.4404669,-0.30798866,0.46650901
1970-01-01 00:32:34,1.9496619,-0.35199424,0.8084035
1970-01-01 00:32:35,2.5502509,-0.32265719,1.363982
1970-01-01 00:32:36,2.9811082,-0.33732571,1.9729816
1970-01-01 00:32:37,3.203065,-0.32265719,2.4217181
1970-01-01 00:32:38,3.3727967,-0.33732571,2.7742968
1970-01-01 00:32:39,3.4380781,-0.32265719,3.0200334
1970-01-01 00:32:40,3.3466841,-0.29332013,3.1589281
1970-01-01 00:32:41,3.1769524,-0.33732571,3.1696123
1970-01-01 00:32:42,2.9680519,-0.35199424,3.0414018
1970-01-01 00:32:43,2.8113765,-0.30798866,2.8811388
1970-01-01 00:32:44,2.7983203,-0.32265719,2.784981
1970-01-01 00:32:45,2.8244328,-0.2786516,2.7956652
1970-01-01 00:32:46,2.7460951,-0.2786516,2.8704546
1970-01-01 00:32:47,2.6416449,-0.24931455,2.998665
1970-01-01 00:32:48,2.6285886,-0.26398308,3.0414018
1970-01-01 00:32:49,2.4980258,-0.20530896,3.1161913
1970-01-01 00:32:50,2.3805192,-0.26398308,2.9025072
1970-01-01 00:32:51,2.4719132,-0.2786516,2.7636126
1970-01-01 00:32:52,2.7591514,-0.26398308,2.8597704
1970-01-01 00:32:53,2.9419394,-0.2786516,3.1589281
1970-01-01 00:32:54,2.7330389,-0.2786516,3.3405595
1970-01-01 00:32:55,2.1455062,-0.23464602,3.2123491
1970-01-01 00:32:56,1.3621293,-0.24931455,2.73156
1970-01-01 00:32:57,0.64403375,-0.29332013,1.9195606
1970-01-01 00:32:58,0.25234529,-0.24931455,0.94729813
1970-01-01 00:32:59,0.18706388,-0.29332013,0.22077235
1970-01-01 00:33:00,0.25234529,-0.23464602,-0.19591155
1970-01-01 00:33:01,0.21317644,-0.26398308,-0.23864836
1970-01-01 00:33:02,-0.021836632,-0.21997749,-0.29206937
1970-01-01 00:33:03,-0.1915683,-0.20530896,-0.35617459
1970-01-01 00:33:04,-0.24379342,-0.26398308,-0.46301661
1970-01-01 00:33:05,-0.34824368,-0.23464602,-0.50575343
1970-01-01 00:33:06,-0.41352509,-0.14663485,-0.48438502
1970-01-01 00:33:07,-0.46575022,-0.073292216,-0.51643763
1970-01-01 00:33:08,-0.36129996,-0.058623688,-0.51643763
1970-01-01 00:33:09,-0.32213112,-0.073292216,-0.52712183
1970-01-01 00:33:10,-0.24379342,-0.073292216,-0.53780603
1970-01-01 00:33:11,-0.23073714,-0.014618105,-0.53780603
1970-01-01 00:33:12,-0.26990599,0.044056006,-0.51643763
1970-01-01 00:33:13,-0.34824368,0.11739864,-0.59122705
1970-01-01 00:33:14,-0.40046881,0.19074128,-0.63396386
1970-01-01 00:33:15,-0.3351874,0.13206717,-0.63396386
1970-01-01 00:33:16,-0.28296227,0.23474687,-0.56985864
1970-01-01 00:33:17,-0.26990599,0.30808951,-0.53780603
1970-01-01 00:33:18,-0.3351874,0.33742656,-0.54849024
1970-01-01 00:33:19,-0.37435624,0.27875245,-0.58054284
